epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,340.548,1.53495,2.96989,2.65596,0.82372,0.47583,0.54437,0.37466,1.22997,1.94137,2.43595,0.0670753,0.000332572,0.000332572
2,678.738,1.25133,1.69258,2.31648,0.77287,0.73953,0.78387,0.5873,1.0166,1.14821,2.20181,0.0340687,0.000659313,0.000659313
