348.1420593261719,30.370803833007812,86,134
336.4981689453125,45.29186248779297,90,130
341.751953125,56.796730041503906,88,128
342.3095703125,76.7664566040039,84,122
342.51739501953125,96.20472717285156,88,114
335.4579162597656,121.96759033203125,90,104
333.59027099609375,144.7823028564453,90,98
331.9088134765625,152.17501831054688,94,94
357.59417724609375,153.702392578125,84,94
358.12811279296875,123.12551879882812,84,106
356.94439697265625,98.1916275024414,84,114
361.2864685058594,74.07524871826172,80,124
361.45257568359375,50.61896514892578,76,128
358.25567626953125,30.7376708984375,76,132
357.89923095703125,23.845123291015625,76,138
385.4461669921875,26.59296417236328,64,134
383.5302734375,46.140159606933594,70,126
384.41864013671875,79.69794464111328,72,118
380.69293212890625,110.54592895507812,74,108
365.599609375,123.07888793945312,80,102
369.2598876953125,145.2269287109375,76,94
372.08551025390625,154.26763916015625,76,90
403.98797607421875,148.97938537597656,68,94
398.51873779296875,121.16667175292969,68,108
400.1949768066406,89.13932800292969,68,116
401.6857604980469,76.70242309570312,64,118
398.53729248046875,51.91932678222656,64,124
397.12481689453125,29.09558868408203,64,132
396.2144470214844,24.557579040527344,64,136
420.8563232421875,28.402366638183594,54,128
421.0336608886719,54.81603240966797,58,122
407.42388916015625,93.9512939453125,68,110
407.2332458496094,108.7759017944336,68,106
400.65997314453125,122.42718505859375,68,104
401.881103515625,133.39678955078125,68,98
401.0987854003906,140.38421630859375,66,96
403.0038757324219,153.29769897460938,72,90
439.6697998046875,154.88648986816406,56,90
439.3255615234375,137.27969360351562,56,98
441.13629150390625,123.32357788085938,56,104
440.108154296875,97.3080062866211,52,110
440.489990234375,76.69034576416016,52,116
447.52874755859375,54.31315612792969,48,118
446.38385009765625,36.946571350097656,48,128
448.67657470703125,23.03742790222168,44,126
465.2376708984375,24.98177719116211,38,126
466.8457946777344,43.86292266845703,44,120
452.8990478515625,60.346343994140625,44,118
451.9821472167969,84.37417602539062,48,114
453.5498352050781,104.16870880126953,50,108
454.9257507324219,122.07550048828125,48,100
